"journal_id","journal_number","journal_date","source_type","source_id","line_id","account_id","account_code","account_name","line_amount","description","tenant_id","user_id","connection_id","provider","org_id","org_name","updated_at","synced_at","department","class_name","vendor_name","vendor_id","debit_amount","credit_amount"
"sample_gl_2024__TXN-0024",24,"2024-03-05 18:30:00","EX","TXN-0024","sample_gl_2024__TXN-0024__49","6400","6400","Advertising & Marketing",4200,"Digital advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",4200,0
"sample_gl_2024__TXN-0025",25,"2024-03-09 18:30:00","AP","TXN-0025","sample_gl_2024__TXN-0025__50","2000","2000","Accounts Payable",-28400,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Grainger Industrial","",0,28400
"sample_gl_2024__TXN-0025",25,"2024-03-09 18:30:00","AS","TXN-0025","sample_gl_2024__TXN-0025__51","1200","1200","Inventory",28400,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Grainger Industrial","",28400,0
"sample_gl_2024__TXN-0026",26,"2024-03-11 18:30:00","AP","TXN-0026","sample_gl_2024__TXN-0026__52","2000","2000","Accounts Payable",-700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",0,700
"sample_gl_2024__TXN-0026",26,"2024-03-11 18:30:00","EX","TXN-0026","sample_gl_2024__TXN-0026__53","6220","6220","Internet & Phone",700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",700,0
"sample_gl_2024__TXN-0027",27,"2024-03-14 18:30:00","PR","TXN-0027","sample_gl_2024__TXN-0027__54","6000","6000","Salaries & Wages - Admin",15350,"March payroll - admin","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",15350,0
"sample_gl_2024__TXN-0027",27,"2024-03-14 18:30:00","PR","TXN-0027","sample_gl_2024__TXN-0027__55","6010","6010","Salaries & Wages - Sales",8033,"March payroll - sales","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","General","Payroll","",8033,0
"sample_gl_2024__TXN-0027",27,"2024-03-14 18:30:00","PR","TXN-0027","sample_gl_2024__TXN-0027__56","2100","2100","Accrued Payroll",-23383,"March payroll","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",0,23383
"sample_gl_2024__TXN-0028",28,"2024-03-17 18:30:00","AP","TXN-0028","sample_gl_2024__TXN-0028__57","2000","2000","Accounts Payable",-6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",0,6000
"sample_gl_2024__TXN-0028",28,"2024-03-17 18:30:00","EX","TXN-0028","sample_gl_2024__TXN-0028__58","6200","6200","Rent Expense",6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",6000,0
"sample_gl_2024__TXN-0029",29,"2024-03-19 18:30:00","AP","TXN-0029","sample_gl_2024__TXN-0029__59","2000","2000","Accounts Payable",-1800,"Professional networking ads","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","LinkedIn Ads","",0,1800
"sample_gl_2024__TXN-0029",29,"2024-03-19 18:30:00","EX","TXN-0029","sample_gl_2024__TXN-0029__60","6400","6400","Advertising & Marketing",1800,"Professional networking ads","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","LinkedIn Ads","",1800,0
"sample_gl_2024__TXN-0030",30,"2024-03-21 18:30:00","AP","TXN-0030","sample_gl_2024__TXN-0030__61","2000","2000","Accounts Payable",-4200,"Legal fees","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Baker McKenzie","",0,4200
"sample_gl_2024__TXN-0030",30,"2024-03-21 18:30:00","EX","TXN-0030","sample_gl_2024__TXN-0030__62","6520","6520","Accounting & Legal",4200,"Legal fees","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Baker McKenzie","",4200,0
"sample_gl_2024__TXN-0031",31,"2024-03-24 18:30:00","AP","TXN-0031","sample_gl_2024__TXN-0031__63","2000","2000","Accounts Payable",-1180,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",0,1180
"sample_gl_2024__TXN-0031",31,"2024-03-24 18:30:00","EX","TXN-0031","sample_gl_2024__TXN-0031__64","6210","6210","Utilities",1180,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",1180,0
"sample_gl_2024__TXN-0032",32,"2024-03-27 18:30:00","AP","TXN-0032","sample_gl_2024__TXN-0032__65","2000","2000","Accounts Payable",-480,"Office supplies","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Office Depot","",0,480
"sample_gl_2024__TXN-0032",32,"2024-03-27 18:30:00","EX","TXN-0032","sample_gl_2024__TXN-0032__66","6300","6300","Office Supplies",480,"Office supplies","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Office Depot","",480,0
"sample_gl_2024__TXN-0033",33,"2024-03-29 18:30:00","AP","TXN-0033","sample_gl_2024__TXN-0033__67","2000","2000","Accounts Payable",-5600,"Q2 insurance premium","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Travelers Insurance","",0,5600
"sample_gl_2024__TXN-0033",33,"2024-03-29 18:30:00","EX","TXN-0033","sample_gl_2024__TXN-0033__68","6500","6500","Insurance",5600,"Q2 insurance premium","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Travelers Insurance","",5600,0
"sample_gl_2024__TXN-0034",34,"2024-04-01 18:30:00","AP","TXN-0034","sample_gl_2024__TXN-0034__69","2000","2000","Accounts Payable",-580,"Shipping charges","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","UPS","",0,580
"sample_gl_2024__TXN-0034",34,"2024-04-01 18:30:00","EX","TXN-0034","sample_gl_2024__TXN-0034__70","6310","6310","Postage & Delivery",580,"Shipping charges","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","UPS","",580,0
"sample_gl_2024__TXN-0035",35,"2024-04-04 18:30:00","AP","TXN-0035","sample_gl_2024__TXN-0035__71","2000","2000","Accounts Payable",-34800,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","W.W. Grainger","",0,34800
"sample_gl_2024__TXN-0035",35,"2024-04-04 18:30:00","AS","TXN-0035","sample_gl_2024__TXN-0035__72","1200","1200","Inventory",34800,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","W.W. Grainger","",34800,0
"sample_gl_2024__TXN-0036",36,"2024-04-07 18:30:00","AP","TXN-0036","sample_gl_2024__TXN-0036__73","2000","2000","Accounts Payable",-700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",0,700
"sample_gl_2024__TXN-0036",36,"2024-04-07 18:30:00","EX","TXN-0036","sample_gl_2024__TXN-0036__74","6220","6220","Internet & Phone",700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",700,0
"sample_gl_2024__TXN-0037",37,"2024-04-09 18:30:00","AP","TXN-0037","sample_gl_2024__TXN-0037__75","2000","2000","Accounts Payable",-4800,"Digital advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",0,4800
"sample_gl_2024__TXN-0037",37,"2024-04-09 18:30:00","EX","TXN-0037","sample_gl_2024__TXN-0037__76","6400","6400","Advertising & Marketing",4800,"Digital advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",4800,0
"sample_gl_2024__TXN-0038",38,"2024-04-11 18:30:00","AP","TXN-0038","sample_gl_2024__TXN-0038__77","2000","2000","Accounts Payable",-1200,"CRM subscription","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Salesforce","",0,1200
"sample_gl_2024__TXN-0038",38,"2024-04-11 18:30:00","EX","TXN-0038","sample_gl_2024__TXN-0038__78","6410","6410","Website & Software",1200,"CRM subscription","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Salesforce","",1200,0
"sample_gl_2024__TXN-0039",39,"2024-04-14 18:30:00","PR","TXN-0039","sample_gl_2024__TXN-0039__79","6000","6000","Salaries & Wages - Admin",15350,"April payroll - admin","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",15350,0
"sample_gl_2024__TXN-0039",39,"2024-04-14 18:30:00","PR","TXN-0039","sample_gl_2024__TXN-0039__80","6010","6010","Salaries & Wages - Sales",8033,"April payroll - sales","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","General","Payroll","",8033,0
"sample_gl_2024__TXN-0039",39,"2024-04-14 18:30:00","PR","TXN-0039","sample_gl_2024__TXN-0039__81","2100","2100","Accrued Payroll",-23383,"April payroll","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",0,23383
"sample_gl_2024__TXN-0040",40,"2024-04-17 18:30:00","AP","TXN-0040","sample_gl_2024__TXN-0040__82","2000","2000","Accounts Payable",-6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",0,6000
"sample_gl_2024__TXN-0040",40,"2024-04-17 18:30:00","EX","TXN-0040","sample_gl_2024__TXN-0040__83","6200","6200","Rent Expense",6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",6000,0
"sample_gl_2024__TXN-0041",41,"2024-04-19 18:30:00","AP","TXN-0041","sample_gl_2024__TXN-0041__84","2000","2000","Accounts Payable",-26400,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Amazon Business","",0,26400
"sample_gl_2024__TXN-0041",41,"2024-04-19 18:30:00","AS","TXN-0041","sample_gl_2024__TXN-0041__85","1200","1200","Inventory",26400,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Amazon Business","",26400,0
"sample_gl_2024__TXN-0042",42,"2024-04-21 18:30:00","AP","TXN-0042","sample_gl_2024__TXN-0042__86","2000","2000","Accounts Payable",-1320,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",0,1320
"sample_gl_2024__TXN-0042",42,"2024-04-21 18:30:00","EX","TXN-0042","sample_gl_2024__TXN-0042__87","6210","6210","Utilities",1320,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",1320,0
"sample_gl_2024__TXN-0043",43,"2024-04-24 18:30:00","AP","TXN-0043","sample_gl_2024__TXN-0043__88","2000","2000","Accounts Payable",-280,"Payroll processing fee","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ADP Payroll Services","",0,280
"sample_gl_2024__TXN-0043",43,"2024-04-24 18:30:00","EX","TXN-0043","sample_gl_2024__TXN-0043__89","6510","6510","Professional Fees",280,"Payroll processing fee","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ADP Payroll Services","",280,0
"sample_gl_2024__TXN-0044",44,"2024-04-27 18:30:00","TR","TXN-0044","sample_gl_2024__TXN-0044__90","6600","6600","Travel & Entertainment",2800,"Sales team Q2 kickoff travel","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","General","Airbnb/Delta","",2800,0
"sample_gl_2024__TXN-0044",44,"2024-04-27 18:30:00","AP","TXN-0044","sample_gl_2024__TXN-0044__91","2000","2000","Accounts Payable",-2800,"Sales team Q2 kickoff travel","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","General","Airbnb/Delta","",0,2800
"sample_gl_2024__TXN-0045",45,"2024-05-02 18:30:00","AP","TXN-0045","sample_gl_2024__TXN-0045__92","2000","2000","Accounts Payable",-640,"Shipping charges","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","FedEx","",0,640
"sample_gl_2024__TXN-0045",45,"2024-05-02 18:30:00","EX","TXN-0045","sample_gl_2024__TXN-0045__93","6310","6310","Postage & Delivery",640,"Shipping charges","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","FedEx","",640,0
"sample_gl_2024__TXN-0046",46,"2024-05-05 18:30:00","AP","TXN-0046","sample_gl_2024__TXN-0046__94","2000","2000","Accounts Payable",-5200,"Digital advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",0,5200
"sample_gl_2024__TXN-0046",46,"2024-05-05 18:30:00","EX","TXN-0046","sample_gl_2024__TXN-0046__95","6400","6400","Advertising & Marketing",5200,"Digital advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",5200,0
"sample_gl_2024__TXN-0047",47,"2024-05-07 18:30:00","AP","TXN-0047","sample_gl_2024__TXN-0047__96","2000","2000","Accounts Payable",-38200,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Grainger Industrial","",0,38200
"sample_gl_2024__TXN-0047",47,"2024-05-07 18:30:00","AS","TXN-0047","sample_gl_2024__TXN-0047__97","1200","1200","Inventory",38200,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Grainger Industrial","",38200,0
"sample_gl_2024__TXN-0048",48,"2024-05-09 18:30:00","AP","TXN-0048","sample_gl_2024__TXN-0048__98","2000","2000","Accounts Payable",-700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",0,700
"sample_gl_2024__TXN-0048",48,"2024-05-09 18:30:00","EX","TXN-0048","sample_gl_2024__TXN-0048__99","6220","6220","Internet & Phone",700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",700,0
"sample_gl_2024__TXN-0049",49,"2024-05-11 18:30:00","AP","TXN-0049","sample_gl_2024__TXN-0049__100","2000","2000","Accounts Payable",-840,"Software subscription","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Microsoft 365","",0,840
"sample_gl_2024__TXN-0049",49,"2024-05-11 18:30:00","EX","TXN-0049","sample_gl_2024__TXN-0049__101","6410","6410","Website & Software",840,"Software subscription","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Microsoft 365","",840,0
"sample_gl_2024__TXN-0050",50,"2024-05-14 18:30:00","PR","TXN-0050","sample_gl_2024__TXN-0050__102","6000","6000","Salaries & Wages - Admin",15350,"May payroll - admin","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",15350,0
"sample_gl_2024__TXN-0050",50,"2024-05-14 18:30:00","PR","TXN-0050","sample_gl_2024__TXN-0050__103","6010","6010","Salaries & Wages - Sales",8033,"May payroll - sales","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","General","Payroll","",8033,0
"sample_gl_2024__TXN-0050",50,"2024-05-14 18:30:00","PR","TXN-0050","sample_gl_2024__TXN-0050__104","2100","2100","Accrued Payroll",-23383,"May payroll","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",0,23383
"sample_gl_2024__TXN-0051",51,"2024-05-17 18:30:00","AP","TXN-0051","sample_gl_2024__TXN-0051__105","2000","2000","Accounts Payable",-6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",0,6000
"sample_gl_2024__TXN-0051",51,"2024-05-17 18:30:00","EX","TXN-0051","sample_gl_2024__TXN-0051__106","6200","6200","Rent Expense",6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",6000,0
"sample_gl_2024__TXN-0052",52,"2024-05-19 18:30:00","AP","TXN-0052","sample_gl_2024__TXN-0052__107","2000","2000","Accounts Payable",-6200,"Consulting services","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Deloitte","",0,6200
